country,Region,lat,long,displayName,layerName,layerTitle,year,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR
Central African Republic,Central Africa,4.37,18.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.8523999452590942,740,1,NA,2002,2005,pfcrt 76T,139,133,133,"Amor A, Toro C, FernÃ¡ndez-MartÃ­nez A, Baquero M, Benito A, Berzosa P.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=22462737,NA,22462737,Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy.,Amodiaquine,pfcrt 76T,97,NA,85.23999452590942
China,Asia,20.02,110.35,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,15827277,4,Hainan,2001,2001,pfcrt 76T,68,33,36,Wang X,2005,http://www.ncbi.nlm.nih.gov/pubmed/?term=15827277,In vitro data available.,15827277,Decreased prevalence of the Plasmodium falciparum chloroquine resistance transporter 76T marker associated with cessation of chloroquine use against P. falciparum malaria in Hainan,Amodiaquine,pfcrt 76T,90,NA,0
China,Asia,25.05,102.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0,17875016,0,Yunnan,2003,2004,pfcrt 76T,34,34,34,Yang Z,2007,http://www.ncbi.nlm.nih.gov/pubmed/17875016,"Pfmdr1 SNPs also assessed, however denominato",17875016,"Molecular analysis of chloroquine resistance in Plasmodium falciparum in Yunnan Province, China.",Amodiaquine,pfcrt 76T,100,NA,0
China,Asia,20.02,110.35,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0,17954685,0,Hainan Island,2002,2004,pfcrt 76T,44,28,28,Chen N,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2223894&tool=pmcentrez&rendertype=abstract,Infections with several clones excluded.,17954685,"No genetic bottleneck in Plasmodium falciparum wild-type Pfcrt alleles reemerging in Hainan Island, China, following high-level chloroquine resistance.",Amodiaquine,pfcrt 76T,64,E,0
Colombia,South America,4.6,-74.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,18165517,0,NA,1999,2001,pfcrt 76T,15,15,15,Echeverry DF,2007,http://www.ncbi.nlm.nih.gov/pubmed/18165517,In vitro AQ DAQ data available,18165517,Short report: polymorphisms in the pfcrt and pfmdr1 genes of Plasmodium falciparum and in vitro susceptibility to amodiaquine and desethylamodiaquine.,Amodiaquine,pfcrt 76T,100,NA,0
Colombia,South America,4.6,-74.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,24657918,2,NA,1999,2001,pfcrt 76T,50,50,50,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfcrt 76T,100,I,0
Colombia,South America,4.6,-74.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0,15216481,6,Nothern Pacific,2001,2001,pfcrt 76T,1,1,1,Vieira PP,2004,http://www.ncbi.nlm.nih.gov/pubmed/15216481,NA,15216481,pfcrt Polymorphism and the spread of chloroquine resistance in Plasmodium falciparum populations across the Amazon Basin.,Amodiaquine,pfcrt 76T,100,NA,0
Colombia,South America,8.1,-76.73,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.007365812547504902,19462557,0,"Turbo, El Bagre, Zaragoza",2002,2004,pfcrt 76T,172,172,172,Restrepo E,2008,http://www.ncbi.nlm.nih.gov/pubmed/19462557,"Clinical data on CQ, MQ, AQ, SP available.",19462557,Plasmodium falciparum: high frequency of pfcrt point mutations and emergence of new mutant haplotypes in Colombia.,Amodiaquine,pfcrt 76T,100,NA,0.7365812547504902
Colombia,South America,8.1,-76.73,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.004814071115106344,18426617,0,"Turbo, Necocli, El Bagre, Zaragoza",2004,2005,pfcrt 76T,77,77,77,RESTREPO-PINEDA E,2008,http://www.ncbi.nlm.nih.gov/pubmed/18426617,In vitro data available.,18426617,"Studies on antimalarial drug susceptibility in Colombia, in relation to Pfmdr1 and Pfcrt.",Amodiaquine,pfcrt 76T,100,NA,0.4814071115106344
Comoros,East Africa,-11.72,43.25,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.1464851200580597,15638145,0,Moroni,2001,2001,pfcrt 76T,30,25,25,Randrianarivelojosia M,2004,http://www.ncbi.nlm.nih.gov/pubmed/15638145,NA,15638145,Plasmodium falciparum resistant to chloroquine and to pyrimethamine in Comoros,Amodiaquine,pfcrt 76T,83,NA,14.64851200580597
Comoros,East Africa,-11.72,43.25,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.12150566279888153,16310329,0,NA,2003,2003,pfcrt 76T,20,18,18,Parola P,2005,http://www.ncbi.nlm.nih.gov/pubmed/16310329,Travellers. In vitro data available.,16310329,[Chemosusceptibility analysis of Plasmodium falciparum imported from Comoros to Marseilles,Amodiaquine,pfcrt 76T,90,NA,12.150566279888151
Comoros,East Africa,-11.72,43.25,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.047019071877002716,16569231,11,NA,1998,2004,pfcrt 76T,1,0,0,Cojean S,2006,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1448192&tool=pmcentrez&rendertype=abstract,Travellers. Mixed infections excluded. In vit,16569231,Lack of association between putative transporter gene polymorphisms in Plasmodium falciparum and chloroquine resistance in imported malaria isolates from Africa.,Amodiaquine,pfcrt 76T,0,E,4.701907187700272
Congo,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.1855124831199646,16185238,1,Brazzaville,1999,2002,pfcrt 76T,96,12,95,Nsimba B,2005,http://www.ncbi.nlm.nih.gov/pubmed/16185238,NA,16185238,Epidemiology of drug-resistant malaria in Republic of Congo: using molecular evidence for monitoring antimalarial drug resistance combined with assessment of antimalarial drug use.,Amodiaquine,pfcrt 76T,99,NA,18.55124831199646
Congo,Central Africa,-4.77,11.87,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.36765173077583313,16185238,2,Pointe-Noire,1999,2002,pfcrt 76T,42,39,39,Nsimba B,2005,http://www.ncbi.nlm.nih.gov/pubmed/16185238,NA,16185238,Epidemiology of drug-resistant malaria in Republic of Congo: using molecular evidence for monitoring antimalarial drug resistance combined with assessment of antimalarial drug use.,Amodiaquine,pfcrt 76T,93,NA,36.76517307758331
Congo,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.19160063564777374,16002038,0,Brazzaville,2003,2003,pfcrt 76T,50,50,50,Mayengue PI,2005,http://www.ncbi.nlm.nih.gov/pubmed/16002038,Clinical CQ data available.,16002038,In vivo chloroquine resistance and prevalence of the pfcrt codon 76 mutation in Plasmodium falciparum isolates from the Republic of Congo.,Amodiaquine,pfcrt 76T,100,NA,19.160063564777374
Congo,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.20166043937206268,16569231,5,NA,1998,2004,pfcrt 76T,1,1,1,Cojean S,2006,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1448192&tool=pmcentrez&rendertype=abstract,Travellers. Mixed infections excluded. In vit,16569231,Lack of association between putative transporter gene polymorphisms in Plasmodium falciparum and chloroquine resistance in imported malaria isolates from Africa.,Amodiaquine,pfcrt 76T,100,E,20.16604393720627
Congo,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.19172042608261108,737,1,Brazzaville,2005,2005,pfcrt 76T,100,93,93,"Tsumori Y, Ndounga M, Sunahara T, Hayashida N, Inoue M, Nakazawa S, Casimiro P, Isozumi R, Uemura H, Tanabe K, Kaneko O, Culleton R.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21858115,asymptomatic,21858115,"Plasmodium falciparum: differential selection of drug resistance alleles in contiguous urban and peri-urban areas of Brazzaville, Republic of Congo.",Amodiaquine,pfcrt 76T,93,NA,19.17204260826111
Democratic Republic of the Congo,Central Africa,-4.33,15.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.3137701749801636,16154388,22,Kinshasa,2000,2000,pfcrt 76T,27,27,27,Severini C,2006,http://www.ncbi.nlm.nih.gov/pubmed/16154388,Mixed infections excluded. In vitro data avai,16154388,Prevalence of pfcrt point mutations and level of chloroquine resistance in Plasmodium falciparum isolates from Africa.,Amodiaquine,pfcrt 76T,100,E,31.377017498016357
Democratic Republic of the Congo,Central Africa,-4.33,15.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.35742002725601196,16154388,8,NA,1998,2003,pfcrt 76T,5,3,3,Severini C,2006,http://www.ncbi.nlm.nih.gov/pubmed/16154388,Travellers. Mixed infections excluded. In vit,16154388,Prevalence of pfcrt point mutations and level of chloroquine resistance in Plasmodium falciparum isolates from Africa.,Amodiaquine,pfcrt 76T,100,E,35.742002725601196
Democratic Republic of the Congo,Central Africa,-4.33,15.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.35742002725601196,17033142,10,NA,1998,2003,pfcrt 76T,5,3,3,Menegon M,2006,http://www.iss.it/publ/anna/2006/2/422203.pdf,Article in Italian. In vitro data available.,17033142,[Molecular epidemiology of imported malaria in Italy: the use of genetic markers and in vitro sensitivity test in a study of chloroquine resistance in Plasmodium falciparum].,Amodiaquine,pfcrt 76T,60,NA,35.742002725601196
Democratic Republic of the Congo,Central Africa,-4.33,15.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.3269558548927307,20439955,10,NA,2002,2005,pfcrt 76T,2,2,2,Andriantsoanirina V,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2861372&tool=pmcentrez&rendertype=abstract,"In vitro data_x000d_
Travellers",20439955,Association of microsatellite variations of Plasmodium falciparum Na+/H+ exchanger (Pfnhe-1) gene with reduced in vitro susceptibility to quinine: lack of confirmation in clinical isolates from Africa.,Amodiaquine,pfcrt 76T,100,NA,32.69558548927307
Equatorial Guinea,Central Africa,3.73,8.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.2652883529663086,806,2,NA,2001,2001,pfcrt 76T,102,87,87,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,NA,34906159,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,Amodiaquine,pfcrt 76T,85,NA,26.52883529663086
Equatorial Guinea,Central Africa,1.75,10.17,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.4615858793258667,23537170,1,Miyobo,2005,2005,pfcrt 76T,184,99,127,Mendes C,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3621214&tool=pmcentrez&rendertype=abstract,Data also stratified by dry/wet season. Addit,23537170,Genetic diversity and signatures of selection of drug resistance in Plasmodium populations from both human and mosquito hosts in continental Equatorial Guinea.,Amodiaquine,pfcrt 76T,69,NA,46.15858793258667
Equatorial Guinea,Central Africa,2.04,9.78,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.48547857999801636,23537170,2,Ngonamanga,2005,2005,pfcrt 76T,113,66,89,Mendes C,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3621214&tool=pmcentrez&rendertype=abstract,Data also stratified by dry/wet season. Addit,23537170,Genetic diversity and signatures of selection of drug resistance in Plasmodium populations from both human and mosquito hosts in continental Equatorial Guinea.,Amodiaquine,pfcrt 76T,79,NA,48.54785799980163
Equatorial Guinea,Central Africa,3.73,8.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.16366708278656006,806,3,NA,2004,2005,pfcrt 76T,262,200,200,"Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.",2021,https://pubmed.ncbi.nlm.nih.gov/34906159/,NA,34906159,Temporal evolution of the resistance genotypes of Plasmodium falciparum in isolates from Equatorial Guinea during 20 years (1999 to 2019).,Amodiaquine,pfcrt 76T,85,NA,16.366708278656006
Ethiopia,East Africa,6.41,38.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.15085846185684204,16817953,0,Dilla,2004,2004,pfcrt 76T,69,69,69,Schunk M,2006,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1524791&tool=pmcentrez&rendertype=abstract,NA,16817953,High prevalence of drug-resistance mutations in Plasmodium falciparum and Plasmodium vivax in southern Ethiopia.,Amodiaquine,pfcrt 76T,100,NA,15.085846185684204
Gabon,Central Africa,-0.7,10.24,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.23836833238601685,16235185,2,Lambaréné,2002,2002,pfcrt 76T,34,33,33,Uhlemann AC,2005,http://www.ncbi.nlm.nih.gov/pubmed/16235185,In vitro data available.,16235185,Amplification of Plasmodium falciparum multidrug resistance gene 1 in isolates from Gabon.,Amodiaquine,pfcrt 76T,97,NA,23.836833238601685
Gabon,Central Africa,-0.7,10.24,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.23836833238601685,22004584,1,Lamberéné,1995,2002,pfcrt 76T,215,215,215,Frank M,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3215978&tool=pmcentrez&rendertype=abstract,Pfcrt flanking microsatellites,22004584,A thirteen-year analysis of Plasmodium falciparum populations reveals high conservation of the mutant pfcrt haplotype despite the withdrawal of chloroquine from national treatment guidelines in Gabon.,Amodiaquine,pfcrt 76T,100,NA,23.836833238601685
Gabon,Central Africa,-1.63,13.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.11764557659626007,21251998,1,Franceville,2004,2004,pfcrt 76T,96,90,92,Lekana-Douki JB,2011,http://www.ncbi.nlm.nih.gov/pubmed/21251998,NA,21251998,"Increased prevalence of the Plasmodium falciparum Pfmdr1 86N genotype among field isolates from Franceville, Gabon after replacement of chloroquine by artemether-lumefantrine and artesunate-mefloquine.",Amodiaquine,pfcrt 76T,98,NA,11.764557659626009
