country,year,CQ,data type,Region,lat,long,displayName,layerName,layerTitle,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR,Prev_DR,CQ_use
Nigeria,2008,0.185407374,DHS,West Africa,6.52,3.38,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06756667792797089,25928117,1,Lagos,2007,2008,pfmdr1 86Y,74,46,60,Oladipo OO,2015,http://www.ncbi.nlm.nih.gov/pubmed/25928117,NA,25928117,"Persistence of chloroquine-resistant haplotypes of Plasmodium falcipum in children with uncomplicated Malaria in Lagos, Nigeria, four years after change of chloroquine as first-line antimalarial medicine.",Amodiaquine,pfmdr1 86Y,81,NA,6.756667792797089,62.16216216216216,18.5407374
Nigeria,2010,0.272340746,DHS,West Africa,11.82,13.15,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.16506028175354004,596,1,Maiduguri,2010,2010,pfmdr1 86Y,52,0,0,"Balogun ST, Sandabe UK, Bdliya DN, Adedeji WA, Okon KO, Fehintola FA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=27031449,asymptomatic,27031449,Asymptomatic falciparum malaria and genetic polymorphisms of Pfcrt K76T and Pfmdr1 N86Y among almajirai in northeast Nigeria.,Amodiaquine,pfmdr1 86Y,0,NA,16.506028175354004,0,27.234074600000003
Niger,2012,NA,DHS,West Africa,17.61,8.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.16223332285881042,615,1,Gabi,2011,2012,pfmdr1 86Y,121,7,7,"Grais RF, Laminou IM, Woi-Messe L, Makarimi R, Bouriema SH, Langendorf C, Amambua-Ngwa A, D'Alessandro U, GuÃ©rin PJ, Fandeur T, Sibley CH.",2018,https://www.ncbi.nlm.nih.gov/pubmed/29486766,NA,29486766,Molecular markers of resistance to amodiaquine plus sulfadoxine-pyrimethamine in an area with seasonal malaria chemoprevention in south central Niger.,Amodiaquine,pfmdr1 86Y,6,NA,16.223332285881042,5.785123966942149,NA
Rwanda,2010,NA,DHS,East Africa,-2.6,29.74,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.04717486351728439,21996622,0,Butare,2010,2010,pfmdr1 86Y,104,29,41,Zeile I,2012,http://www.ncbi.nlm.nih.gov/pubmed/21996622,NA,21996622,Molecular markers of Plasmodium falciparum drug resistance in southern highland Rwanda.,Amodiaquine,pfmdr1 86Y,39,NA,4.717486351728439,27.884615384615387,NA
Sierra Leone,2016,0.006783956,DHS,West Africa,8.45,-13.29,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",null,706,11,Freetown,2012,2016,pfmdr1 86Y,3,1,1,"Tao Zhang, Xian Xu, Jingjing Jiang, Chen Yu, Cuicui Tian, and Weidong Li",2018,https://www.ncbi.nlm.nih.gov/pubmed/29436339,Estimated traveler location,29436339,"Surveillance of Antimalarial Resistance Molecular Markers in Imported Plasmodium falciparum Malaria Cases in Anhui, China, 2012-2016.",Amodiaquine,pfmdr1 86Y,33,NA,NA,33.33333333333333,0.6783956
Sierra Leone,2016,0.006783956,DHS,West Africa,8.45,-13.29,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",null,721,19,Freetown,2012,2016,pfmdr1 86Y,32,12,12,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,38,NA,NA,37.5,0.6783956
Senegal,2005,0.169274323,DHS,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.027869854122400284,22706959,6,Pikine,2005,2005,pfmdr1 86Y,98,19,19,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,2.7869854122400284,19.387755102040817,16.9274323
Senegal,2006,0.064448121,DHS,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0350978784263134,22706959,7,Pikine,2006,2006,pfmdr1 86Y,82,18,18,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,3.50978784263134,21.951219512195124,6.4448121
Senegal,2008,0.013653281,DHS,West Africa,14.42,-16.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03079763427376747,23617576,1,"Mbour, Bambey, Fatick",2008,2008,pfmdr1 86Y,19,0,0,Lo AC,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3652725&tool=pmcentrez&rendertype=abstract,Article also contains prevalence after season,23617576,Prevalence of molecular markers of drug resistance in an area of seasonal malaria chemoprevention in children in Senegal.,Amodiaquine,pfmdr1 86Y,45,NA,3.079763427376747,0,1.3653281
Senegal,2012,NA,DHS,West Africa,14.79,-16.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03626393526792526,505,1,Thies,2012,2012,pfmdr1 86Y,87,2,3,"Mbaye A, Dieye B, Ndiaye YD, Bei AK, Muna A, Deme AB, Yade MS, Diongue K, Gaye A, Ndiaye IM, Ndiaye T, Sy M, Diallo MA, Badiane AS, Ndiaye M, Seck MC, Sy N, Koita O, Krogstad DJ, Nwakanma D, Ndiaye D",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27562216,Ex vivo data available,27562216,Selection of N86F184D1246 haplotype of Pfmrd1 gene by artemether-lumefantrine drug pressure on Plasmodium falciparum populations in Senegal.,Amodiaquine,pfmdr1 86Y,3,NA,3.6263935267925262,2.2988505747126435,NA
Senegal,2014,NA,DHS,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03427685424685478,570,1,Pikine,2014,2014,pfmdr1 86Y,54,6,6,"Mbaye A, Gaye A, Dieye B, Ndiaye YD, Bei AK, Affara M, Deme AB, Yade MS, Diongue K, Ndiaye IM, Ndiaye T, Sy M, Sy N, Koita O, Krogstad DJ, Volkman S, Nwakanma D, Ndiaye D",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28615016,NA,28615016,"Ex vivo susceptibility and genotyping of Plasmodium falciparum isolates from Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,11,NA,3.427685424685478,11.11111111111111,NA
Senegal,2014,NA,DHS,West Africa,14.76,-17.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.02808528020977974,515,1,Dakar,2013,2014,pfmdr1 86Y,99,5,6,"Boussaroque A, Fall B, Madamet M, Wade KA, Fall M, Nakoulima A, Fall KB, Dionne P, Benoit N, Diatta B, Diemé Y, Wade B, Pradines B",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27387549,NA,27387549,"Prevalence of anti-malarial resistance genes in Dakar, Senegal from 2013 to 2014.",Amodiaquine,pfmdr1 86Y,6,NA,2.808528020977974,5.05050505050505,NA
Senegal,2015,NA,DHS,West Africa,14.76,-17.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.04752710461616516,786,1,NA,2013,2015,pfmdr1 86Y,77,4,4,"Gendrot M, Wague Gueye M, Tsombeng Foguim F, Madamet M, Wade KA, Bou Kounta M, Fall M, Diawara S, Benoit N, Lo G, Bercion R, Amalvict R, Mosnier J, Fall B, Briolant S, Diatta B, Pradines B.",2019,https://pubmed.ncbi.nlm.nih.gov/31108084/,Travelers returning from Senegal to France,31108084,Modulation of in vitro antimalarial responses by polymorphisms in Plasmodium falciparum ABC transporters (pfmdr1 and pfmdr5).,Amodiaquine,pfmdr1 86Y,5,NA,4.752710461616516,5.194805194805195,NA
Senegal,2016,NA,DHS,West Africa,14.76,-17.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03528746962547302,721,22,Dakar,2012,2016,pfmdr1 86Y,2,0,0,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,0,NA,3.5287469625473022,0,NA
Tanzania,1999,NA,DHS,East Africa,-10.72,38.8,NA,NA,NA,NA,12798014,0,Masasi,1999,1999,pfmdr1 86Y,29,13,25,Schneider AG,2002,http://www.ncbi.nlm.nih.gov/pubmed/12798014,Clinical CQ data and post-treatment genotypes,12798014,A point mutation in codon 76 of pfcrt of P. falciparum is positively selected for by Chloroquine treatment in Tanzania.,Amodiaquine,pfmdr1 86Y,86,NA,NA,44.827586206896555,NA
Tanzania,2004,0.017386842,DHS,East Africa,-5.18,38.79,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5323069095611572,17194834,0,Muheza,2002,2004,pfmdr1 86Y,190,158,177,Humphreys GS,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1803116&tool=pmcentrez&rendertype=abstract,"Clinical AQ, AQ+SP, ASAQ, AL data and post-tr",17194834,Amodiaquine and artemether-lumefantrine select distinct alleles of the Plasmodium falciparum mdr1 gene in Tanzanian children treated for uncomplicated malaria.,Amodiaquine,pfmdr1 86Y,93,NA,53.23069095611572,83.15789473684211,1.7386842
Tanzania,2004,0.017386842,DHS,East Africa,-5.16,38.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.29021531343460083,22144430,2,Korogwe,2004,2004,pfmdr1 86Y,293,205,264,"Thomsen TT, Ishengoma DS, Mmbando BP, Lusingu JP, Vestergaard LS, Theander TG, Lemnge MM, Bygbjerg IC, Alifrangis M",2011,http://www.ncbi.nlm.nih.gov/pubmed/?term=22144430,CROSS-SECTIONAL STUDY,22144430,Prevalence of single nucleotide polymorphisms in the Plasmodium falciparum multidrug resistance gene (Pfmdr-1) in Korogwe District in Tanzania before and after introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,92,NA,29.021531343460083,69.96587030716724,1.7386842
Tanzania,2004,0.017386842,DHS,East Africa,-6.4,38.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.48223215341567993,19210165,0,Fukayosi,2004,2004,pfmdr1 86Y,102,45,45,Sisowath C,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2718568&tool=pmcentrez&rendertype=abstract,Clinical data AL. Post-treatment genotypes av,19210165,In vivo selection of Plasmodium falciparum parasites carrying the chloroquine-susceptible pfcrt K76 allele after treatment with artemether-lumefantrine in Africa.,Amodiaquine,pfmdr1 86Y,44,NA,48.22321534156799,44.11764705882353,1.7386842
Tanzania,2007,0.004720408,DHS,East Africa,-5.16,38.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.157051682472229,22144430,4,Korogwe,2007,2007,pfmdr1 86Y,111,83,97,"Thomsen TT, Ishengoma DS, Mmbando BP, Lusingu JP, Vestergaard LS, Theander TG, Lemnge MM, Bygbjerg IC, Alifrangis M",2011,http://www.ncbi.nlm.nih.gov/pubmed/?term=22144430,CROSS-SECTIONAL STUDY,22144430,Prevalence of single nucleotide polymorphisms in the Plasmodium falciparum multidrug resistance gene (Pfmdr-1) in Korogwe District in Tanzania before and after introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,92,NA,15.7051682472229,74.77477477477478,0.4720408
Tanzania,2007,0.004720408,DHS,East Africa,-6.78,38.99,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.13434991240501404,21410954,0,Kibaha District,2007,2007,pfmdr1 86Y,234,63,119,Ngasala B,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3065443&tool=pmcentrez&rendertype=abstract,Clinical AL data and post-treatment genotypes,21410954,Effectiveness of artemether-lumefantrine provided by community health workers in under-five children with uncomplicated malaria in rural Tanzania: an open label prospective study.,Amodiaquine,pfmdr1 86Y,51,NA,13.434991240501404,26.923076923076923,0.4720408
Tanzania,2010,8.81867e-4,DHS,East Africa,-5.16,38.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.07126592099666595,22144430,7,Korogwe,2010,2010,pfmdr1 86Y,17,7,11,"Thomsen TT, Ishengoma DS, Mmbando BP, Lusingu JP, Vestergaard LS, Theander TG, Lemnge MM, Bygbjerg IC, Alifrangis M",2011,http://www.ncbi.nlm.nih.gov/pubmed/?term=22144430,CROSS-SECTIONAL STUDY,22144430,Prevalence of single nucleotide polymorphisms in the Plasmodium falciparum multidrug resistance gene (Pfmdr-1) in Korogwe District in Tanzania before and after introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,92,NA,7.1265920996665955,41.17647058823529,0.0881867
Tanzania,2010,8.81867e-4,DHS,East Africa,-6.4,38.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.14013928174972534,23506218,2,Fukayosi,2010,2010,pfmdr1 86Y,31,5,8,Malmberg M,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3732084&tool=pmcentrez&rendertype=abstract,Studies 1 -3 includes data from previous publ,23506218,"Temporal trends of molecular markers associated with artemether-lumefantrine tolerance/resistance in Bagamoyo district, Tanzania.",Amodiaquine,pfmdr1 86Y,39,NA,14.013928174972534,16.129032258064516,0.0881867
Tanzania,2010,8.81867e-4,DHS,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06408856064081192,22966778,0,"Micheweni, North A",2010,2010,pfmdr1 86Y,117,64,64,Fröberg G,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3468380&tool=pmcentrez&rendertype=abstract,In this publication a mixed infection was con,22966778,Decreased prevalence of Plasmodium falciparum resistance markers to amodiaquine despite its wide scale use as ACT partner drug in Zanzibar.,Amodiaquine,pfmdr1 86Y,55,I,6.408856064081192,54.700854700854705,0.0881867
Tanzania,2010,8.81867e-4,DHS,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06408856064081192,23510231,0,"Micheweni, North A",2010,2010,pfmdr1 86Y,121,61,73,Morris U,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3605315&tool=pmcentrez&rendertype=abstract,Genotype frequencies from Pf DNA extracted fr,23510231,Rapid diagnostic tests for molecular surveillance of Plasmodium falciparum malaria -assessment of DNA extraction methods and field applicability.,Amodiaquine,pfmdr1 86Y,60,NA,6.408856064081192,50.413223140495866,0.0881867
Tanzania,2010,8.81867e-4,DHS,East Africa,-2.5,32.9,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.10833069682121277,22118982,1,Mwanza,2009,2010,pfmdr1 86Y,77,13,13,Kamugisha E,2012,http://www.ncbi.nlm.nih.gov/pubmed/22118982,NA,22118982,"Large differences in prevalence of Pfcrt and Pfmdr1 mutations between Mwanza, Tanzania and Iganga, Uganda-a reflection of differences in policies regarding withdrawal of chloroquine?",Amodiaquine,pfmdr1 86Y,17,NA,10.833069682121277,16.883116883116884,0.0881867
Tanzania,2011,0.002791802,DHS,East Africa,-10.75,39.62,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.15081512928009033,25007802,3,Mtwara,2010,2011,pfmdr1 86Y,66,16,17,Kavishe RA,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=4099215&tool=pmcentrez&rendertype=abstract,NA,25007802,Surveillance of artemether-lumefantrine associated Plasmodium falciparum multidrug resistance protein-1 gene polymorphisms in Tanzania.,Amodiaquine,pfmdr1 86Y,26,NA,15.081512928009031,24.24242424242424,0.2791802
Tanzania,2011,0.002791802,DHS,East Africa,-7.72,38.94,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.21790975332260132,25007802,2,"Coastal, Kibiti",2010,2011,pfmdr1 86Y,129,33,36,Kavishe RA,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=4099215&tool=pmcentrez&rendertype=abstract,Pregnant women,25007802,Surveillance of artemether-lumefantrine associated Plasmodium falciparum multidrug resistance protein-1 gene polymorphisms in Tanzania.,Amodiaquine,pfmdr1 86Y,28,NA,21.790975332260132,25.581395348837212,0.2791802
Tanzania,2011,0.002791802,DHS,East Africa,-6.4,38.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.13148397207260132,23506218,3,Fukayosi,2011,2011,pfmdr1 86Y,124,28,48,Malmberg M,2013,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3732084&tool=pmcentrez&rendertype=abstract,Studies 1 -3 includes data from previous publ,23506218,"Temporal trends of molecular markers associated with artemether-lumefantrine tolerance/resistance in Bagamoyo district, Tanzania.",Amodiaquine,pfmdr1 86Y,39,NA,13.148397207260132,22.58064516129032,0.2791802
Tanzania,2011,0.002791802,DHS,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06153550371527672,25917493,3,"Micheweni, North A",2011,2011,pfmdr1 86Y,41,9,18,Morris U,2015,http://www.ncbi.nlm.nih.gov/pubmed/25917493,Asymptomatic,25917493,"Characterising temporal trends in asymptomatic Plasmodium infections and transporter polymorphisms during transition from high to low transmission in Zanzibar, 2005-2013",Amodiaquine,pfmdr1 86Y,89,NA,6.153550371527672,21.951219512195124,0.2791802
Tanzania,2011,0.002791802,DHS,East Africa,-5.38,38.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11994201689958572,25007802,1,Tanga,2010,2011,pfmdr1 86Y,94,56,58,Kavishe RA,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=4099215&tool=pmcentrez&rendertype=abstract,NA,25007802,Surveillance of artemether-lumefantrine associated Plasmodium falciparum multidrug resistance protein-1 gene polymorphisms in Tanzania.,Amodiaquine,pfmdr1 86Y,62,NA,11.994201689958572,59.57446808510638,0.2791802
