study id,substudy number,country,site,lat,lon,study start year,study end year,mutation,tested,present,Mixed present,authors,publication year,publication Url,title,notes,pubMedId,marker group,percentage,Mixed percentage,included or excluded
740,1,Central African Republic,,4.36667,18.5833,2002,2005,dhfr 164L,139,0,0,"Amor A, Toro C, FernÃ¡ndez-MartÃ­nez A, Baquero M, Benito A, Berzosa P.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=22462737,Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy.,,22462737,dhfr 164L,0,0,
740,1,Central African Republic,,4.36667,18.5833,2002,2005,dhfr 59R,139,132,132,"Amor A, Toro C, FernÃ¡ndez-MartÃ­nez A, Baquero M, Benito A, Berzosa P.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=22462737,Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy.,,22462737,dhfr 59R,95,95,
740,1,Central African Republic,,4.36667,18.5833,2002,2005,dhps 581G,139,3,3,"Amor A, Toro C, FernÃ¡ndez-MartÃ­nez A, Baquero M, Benito A, Berzosa P.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=22462737,Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy.,,22462737,dhps 581G,10,10,
740,1,Central African Republic,,4.36667,18.5833,2002,2005,dhfr 51I,139,133,133,"Amor A, Toro C, FernÃ¡ndez-MartÃ­nez A, Baquero M, Benito A, Berzosa P.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=22462737,Molecular markers in plasmodium falciparum linked to resistance to anti-malarial drugs in samples imported from Africa over an eight-year period (2002-2010): impact of the introduction of artemisinin combination therapy.,,22462737,dhfr 51I,96,96,
22208458,26,Ghana,,5.55,-0.2,1996,1998,dhfr 108N,7,3,3,"Yumiko Saito-Nakano, Kazuyuki Tanabe, Toshihiro Mita",2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3309963&tool=pmcentrez&rendertype=abstract,Identification of pyrimethamine- and chloroquine-resistant Plasmodium falciparum in Africa between 1984 and 1998: genotyping of archive blood samples.,,22208458,dhfr 108N,43,43,
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhfr 51I-59R-108N,18,4,4,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhfr 51I-59R-108N,22,22,
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhfr 108N,18,9,9,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhfr 108N,66,66,I
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhfr 51I,18,11,11,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhfr 51I,61,61,I
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhfr 59R,18,10,10,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhfr 59R,56,56,I
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhps 437G,18,11,11,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhps 437G,61,61,I
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhps 437G-540E,18,0,0,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhps 437G-540E,0,0,
741,18,Ghana,Tarkwa,5.3,-1.983,2007,2008,dhps 540E,18,0,0,"Duah NO, Quashie NB, Abuaku BK, Sebeny PJ, Kronmann KC, Koram KA.",2012,https://www.ncbi.nlm.nih.gov/pubmed/?term=23045251,Surveillance of molecular markers of Plasmodium falciparum resistance to sulphadoxine-pyrimethamine 5 years after the change of malaria treatment policy in Ghana.,,23045251,dhps 540E,0,0,I
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhps 437G,19,0,0,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 437G,39,39,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhfr 51I,19,0,0,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 51I,33,33,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhps 613S,19,2,2,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 613S,12,12,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhps 581G,19,0,0,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 581G,12,12,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhfr 164L,19,3,3,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 164L,18,18,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhfr 59R,19,10,10,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 59R,53,53,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhfr 108N,19,10,10,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 108N,53,53,
446,5,India,Delhi,28.6473,76.8131,2010,2010,dhps 540E,19,9,9,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 540E,47,47,
530,8,Brazil,"Rondônia, Marabá",-5.391,-49.129,1999,1999,dhfr 108N,34,34,34,"Griffing SM, Viana GM, Mixson-Hayden T, Sridaran S, Alam MT, de Oliveira AM, Barnwell JW, Escalante AA, Povoa MM, Udhayakumar V",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23554964,Historical shifts in Brazilian P. falciparum population structure and drug resistance alleles.,,23554964,dhfr 108N,100,100,
530,8,Brazil,"Rondônia, Marabá",-5.391,-49.129,1999,1999,dhfr 50R,34,26,26,"Griffing SM, Viana GM, Mixson-Hayden T, Sridaran S, Alam MT, de Oliveira AM, Barnwell JW, Escalante AA, Povoa MM, Udhayakumar V",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23554964,Historical shifts in Brazilian P. falciparum population structure and drug resistance alleles.,,23554964,dhfr 50R,76,76,
530,8,Brazil,"Rondônia, Marabá",-5.391,-49.129,1999,1999,dhfr 51I,34,34,34,"Griffing SM, Viana GM, Mixson-Hayden T, Sridaran S, Alam MT, de Oliveira AM, Barnwell JW, Escalante AA, Povoa MM, Udhayakumar V",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23554964,Historical shifts in Brazilian P. falciparum population structure and drug resistance alleles.,,23554964,dhfr 51I,100,100,
530,8,Brazil,"Rondônia, Marabá",-5.391,-49.129,1999,1999,dhfr 164L,34,6,6,"Griffing SM, Viana GM, Mixson-Hayden T, Sridaran S, Alam MT, de Oliveira AM, Barnwell JW, Escalante AA, Povoa MM, Udhayakumar V",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23554964,Historical shifts in Brazilian P. falciparum population structure and drug resistance alleles.,,23554964,dhfr 164L,18,18,
432,8,Tanzania,Kagera (Muleba district),-1.84916,31.6606,2010,2011,dhps 581G,108,22,22,"Kavishe RA, Kaaya RD, Nag S, Krogsgaard C, Notland JG, Kavishe AA, Ishengoma D, Roper C, Alifrangis M",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27339129,Molecular monitoring of Plasmodium falciparum super-resistance to sulfadoxine-pyrimethamine in Tanzania.,,27339129,dhps 581G,20,20,
432,8,Tanzania,Kagera (Muleba district),-1.84916,31.6606,2010,2011,dhps 540E,170,162,162,"Kavishe RA, Kaaya RD, Nag S, Krogsgaard C, Notland JG, Kavishe AA, Ishengoma D, Roper C, Alifrangis M",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27339129,Molecular monitoring of Plasmodium falciparum super-resistance to sulfadoxine-pyrimethamine in Tanzania.,,27339129,dhps 540E,95,95,
608,19,Myanmar,"METF-10, Kayin",17.917,97.4113,2017,2017,dhfr 51I-59R-108N,2,2,2,"Prof. Francois Nosten, Prof Olivo Miotto",2016,,METF-SMRU/GenRe,,,dhfr 51I-59R-108N,100,100,
608,19,Myanmar,"METF-10, Kayin",17.917,97.4113,2017,2017,dhps 437G-540E-581G,3,3,3,"Prof. Francois Nosten, Prof Olivo Miotto",2016,,METF-SMRU/GenRe,,,dhps 437G-540E-581G,100,100,
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhfr 51I-59R-108N,6,6,6,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 51I-59R-108N,100,100,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhfr+dhps 51I-59R-108N-437G-540E,6,1,1,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr+dhps 51I-59R-108N-437G-540E,17,17,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhfr 59R,6,6,6,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 59R,100,100,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhfr 108N,6,6,6,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 108N,100,100,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhps 581G,6,1,1,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 581G,17,17,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhps 540E,6,1,1,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 540E,17,17,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhps 613S,6,1,1,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 613S,17,17,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhfr 51I,6,6,6,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhfr 51I,100,100,I
736,1,Cameroon,Garoua,9.3,13.4,2013,2016,dhps 437G,6,5,5,"Xu C, Sun H, Wei Q, Li J, Xiao T, Kong X, Wang Y, Zhao G, Wang L, Liu G, Yan G, Huang B, Yin K.",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=30803964,Mutation Profile of pfdhfr and pfdhps in Plasmodium falciparum among Returned Chinese Migrant Workers from Africa.,,30803964,dhps 437G,83,83,I
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhps 437G,89,42,42,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhps 437G,47,47,
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhfr 51I,102,88,88,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhfr 51I,86,86,
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhfr 59R,102,1,1,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhfr 59R,1,1,
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhfr 164L,102,0,0,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhfr 164L,0,0,
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhps 540E,89,0,0,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhps 540E,0,0,
439,2,Yemen,Al-Raydah–Qusyer,15.1239,50.4689,2011,2012,dhfr 108N,102,88,88,"Bamaga OA, Mahdy MA, Lim YA",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26693691,"Frequencies distribution of dihydrofolate reductase and dihydropteroate synthetase mutant alleles associated with sulfadoxine-pyrimethamine resistance in Plasmodium falciparum population from Hadhramout Governorate, Yemen.",,26693691,dhfr 108N,86,86,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 51I,18,6,7,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 51I,33,39,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhps 437G,18,7,7,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 437G,39,39,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhps 581G,18,2,2,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 581G,12,12,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 108N,18,5,5,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 108N,53,53,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 164L,18,3,3,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 164L,18,18,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhps 540E,18,6,6,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 540E,47,47,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 59R,18,7,8,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 59R,53,44,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhps 613S,18,1,1,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhps 613S,12,12,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 59C/R,18,1,1,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 59C/R,6,6,
446,4,India,Delhi,28.6473,76.8131,2008,2008,dhfr 51N/I,18,1,1,"Kumar A, Moirangthem R, Gahlawat SK, Chandra J, Gupta P, Valecha N, Anvikar A, Singh V",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=26319997,Emergence of sulfadoxine-pyrimethamine resistance in Indian isolates of Plasmodium falciparum in the last two decades.,,26319997,dhfr 51N/I,7,7,
