country,year,ACT,data type,Region,lat,long,displayName,layerName,layerTitle,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,ACT_use
Thailand,2005,NA,MICS,SEA,12.24,102.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.155341685,Asia,associated with slow clearance,57,42.11% [30.19 - 55.02],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1096,C580Y,Trat,0,24,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",15.53416848,42.10526316,NA
Thailand,2005,NA,MICS,SEA,12.24,102.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.155341685,Asia,associated with slow clearance,57,42.11% [30.19 - 55.02],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1096,C580Y,Trat,0,24,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",15.53416848,42.10526316,NA
Thailand,2005,NA,MICS,SEA,8.45,98.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-5,Asia,associated with slow clearance,42,2.38% [0.42 - 12.32],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1094,C580Y,Phang Nga,0,1,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",0.004905526,2.380952381,NA
Thailand,2005,NA,MICS,SEA,8.45,98.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",4.91e-5,Asia,associated with slow clearance,42,2.38% [0.42 - 12.32],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1094,C580Y,Phang Nga,0,1,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",0.004905526,2.380952381,NA
Cambodia,2002,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003569006,Asia,associated with slow clearance,64,7.81% [3.38 - 17.02],NA,24352242,JFMKA,C580Y,Battambang,0,5,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.356900645,7.8125,NA
Cambodia,2002,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003569006,Asia,associated with slow clearance,64,7.81% [3.38 - 17.02],NA,24352242,JFMKA,C580Y,Battambang,0,5,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.356900645,7.8125,NA
Cambodia,2002,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003569006,Asia,associated with slow clearance,64,7.81% [3.38 - 17.02],NA,24352242,JFMKA,C580Y,Battambang,0,5,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.356900645,7.8125,NA
Cambodia,2002,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003569006,Asia,associated with slow clearance,64,7.81% [3.38 - 17.02],NA,24352242,JFMKA,C580Y,Battambang,0,5,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.356900645,7.8125,NA
Cambodia,2002,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.152648374,Asia,associated with slow clearance,40,45.0% [30.71 - 60.17],NA,24352242,JFMKA,C580Y,Pailin,0,18,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,15.26483744,45,NA
Cambodia,2002,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.152648374,Asia,associated with slow clearance,40,45.0% [30.71 - 60.17],NA,24352242,JFMKA,C580Y,Pailin,0,18,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,15.26483744,45,NA
Cambodia,2004,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.134208694,Asia,associated with slow clearance,43,58.14% [43.33 - 71.62],NA,24352242,JFMKA,C580Y,Pailin,0,25,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,13.42086941,58.13953488,NA
Cambodia,2004,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.134208694,Asia,associated with slow clearance,43,58.14% [43.33 - 71.62],NA,24352242,JFMKA,C580Y,Pailin,0,25,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,13.42086941,58.13953488,NA
Cambodia,2004,NA,NA,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003422764,Asia,associated with slow clearance,10,40.0% [16.82 - 68.73],NA,24352242,JFMKA,C580Y,Pursat,0,4,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.342276413,40,NA
Cambodia,2004,NA,NA,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003422764,Asia,associated with slow clearance,10,40.0% [16.82 - 68.73],NA,24352242,JFMKA,C580Y,Pursat,0,4,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.342276413,40,NA
Cambodia,2006,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.087443948,Asia,associated with slow clearance,46,54.35% [40.18 - 67.85],NA,24352242,JFMKA,C580Y,Pailin,0,25,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,8.744394779,54.34782609,NA
Cambodia,2006,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.087443948,Asia,associated with slow clearance,46,54.35% [40.18 - 67.85],NA,24352242,JFMKA,C580Y,Pailin,0,25,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,8.744394779,54.34782609,NA
Cambodia,2008,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.023230316,Asia,associated with slow clearance,96,41.67% [32.31 - 51.66],NA,24352242,JFMKA,C580Y,Pailin,0,40,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,2.323031612,41.66666667,NA
Cambodia,2008,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.023230316,Asia,associated with slow clearance,96,41.67% [32.31 - 51.66],NA,24352242,JFMKA,C580Y,Pailin,0,40,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,2.323031612,41.66666667,NA
Cambodia,2008,NA,NA,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.026161866,Asia,associated with slow clearance,59,44.07% [32.15 - 56.71],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,493,C580Y,Pailin,0,26,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",2.616186626,44.06779661,NA
Cambodia,2008,NA,NA,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.026161866,Asia,associated with slow clearance,59,44.07% [32.15 - 56.71],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,493,C580Y,Pailin,0,26,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",2.616186626,44.06779661,NA
Cambodia,2009,NA,NA,SEA,12.6,102.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.050462324,Asia,associated with slow clearance,50,62.0% [48.15 - 74.14],NA,25180241,XDSXA,C580Y,Tasanh,0,31,Independent emergence of artemisinin resistance mutations among Plasmodium falciparum in Southeast Asia.,5.046232417,62,NA
Cambodia,2009,NA,NA,SEA,12.6,102.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.050462324,Asia,associated with slow clearance,50,62.0% [48.15 - 74.14],NA,25180241,XDSXA,C580Y,Tasanh,0,31,Independent emergence of artemisinin resistance mutations among Plasmodium falciparum in Southeast Asia.,5.046232417,62,NA
Cambodia,2011,NA,NA,SEA,10.63,103.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004205679,Asia,associated with slow clearance,5,80.0% [37.55 - 96.38],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,419,C580Y,Kampong Som,0,4,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.420567906,80,NA
Cambodia,2011,NA,NA,SEA,10.63,103.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004205679,Asia,associated with slow clearance,5,80.0% [37.55 - 96.38],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,419,C580Y,Kampong Som,0,4,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.420567906,80,NA
Cambodia,2011,NA,NA,SEA,10.59,104.16,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.48e-5,Asia,associated with slow clearance,11,63.64% [35.38 - 84.83],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,418,C580Y,Kampot,0,7,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.005477441,63.63636364,NA
Cambodia,2011,NA,NA,SEA,10.59,104.16,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.48e-5,Asia,associated with slow clearance,11,63.64% [35.38 - 84.83],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,418,C580Y,Kampot,0,7,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.005477441,63.63636364,NA
Cambodia,2011,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010912209,Asia,associated with slow clearance,6,66.67% [30.0 - 90.32],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,421,C580Y,Pursat,0,4,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",1.091220882,66.66666667,NA
Cambodia,2011,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010912209,Asia,associated with slow clearance,6,66.67% [30.0 - 90.32],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,421,C580Y,Pursat,0,4,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",1.091220882,66.66666667,NA
Cambodia,2011,NA,NA,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010912209,Asia,associated with slow clearance,110,56.36% [47.04 - 65.26],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pursat,0,62,Spread of artemisinin resistance in Plasmodium falciparum malaria.,1.091220882,56.36363636,NA
Cambodia,2011,NA,NA,SEA,12.54,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010912209,Asia,associated with slow clearance,110,56.36% [47.04 - 65.26],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pursat,0,62,Spread of artemisinin resistance in Plasmodium falciparum malaria.,1.091220882,56.36363636,NA
Cambodia,2011,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.002917851,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,412,C580Y,Battambang,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.291785132,42.85714286,NA
Cambodia,2011,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.002917851,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,412,C580Y,Battambang,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.291785132,42.85714286,NA
Cambodia,2011,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.002917851,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,412,C580Y,Battambang,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.291785132,42.85714286,NA
Cambodia,2011,NA,NA,SEA,13.1,103.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.002917851,Asia,associated with slow clearance,7,42.86% [15.82 - 74.95],Plasmodium falciparum parasite population structure and gene flow associated to anti-malarial drugs resistance in Cambodia.,27301553,412,C580Y,Battambang,0,3,"Dwivedi A, Khim N, Reynes C, Ravel P, Ma L, Tichit M, Bourchier C, Kim S, Dourng D, Khean C, Chim P, Siv S, Frutos R, Lek D, Mercereau-Puijalon O, Ariey F, Menard D, Cornillot E",0.291785132,42.85714286,NA
Cambodia,2011,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005542159,Asia,associated with slow clearance,53,69.81% [56.46 - 80.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pailin,0,37,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.554215908,69.81132075,NA
Cambodia,2011,NA,NA,SEA,12.86,102.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005542159,Asia,associated with slow clearance,53,69.81% [56.46 - 80.48],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Pailin,0,37,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.554215908,69.81132075,NA
